SETTLEMENTDATE,REGION,RRP,TOTALDEMAND,settlement_aest,settlement_local,SETTLEMENTDATE_dt
2025-07-24 13:00:00,VIC1,60.068281379680656,5003.32596995631,2025-07-24 13:00:00+10:00,2025-07-24 13:00:00+10:00,2025-07-24 13:00:00
2025-07-24 13:30:00,VIC1,59.88408718217643,6718.846793563062,2025-07-24 13:30:00+10:00,2025-07-24 13:30:00+10:00,2025-07-24 13:30:00
2025-07-24 14:00:00,VIC1,59.227682414406026,7141.94964538234,2025-07-24 14:00:00+10:00,2025-07-24 14:00:00+10:00,2025-07-24 14:00:00
2025-07-24 14:30:00,VIC1,44.87356384688226,5433.037643300306,2025-07-24 14:30:00+10:00,2025-07-24 14:30:00+10:00,2025-07-24 14:30:00
2025-07-24 15:00:00,VIC1,53.83637973841247,5966.9215377226255,2025-07-24 15:00:00+10:00,2025-07-24 15:00:00+10:00,2025-07-24 15:00:00
2025-07-24 15:30:00,VIC1,51.78303749331902,5639.864335894131,2025-07-24 15:30:00+10:00,2025-07-24 15:30:00+10:00,2025-07-24 15:30:00
2025-07-24 16:00:00,VIC1,58.38799703713816,5468.508240453748,2025-07-24 16:00:00+10:00,2025-07-24 16:00:00+10:00,2025-07-24 16:00:00
2025-07-24 16:30:00,VIC1,49.85196797936389,5498.790152386055,2025-07-24 16:30:00+10:00,2025-07-24 16:30:00+10:00,2025-07-24 16:30:00
2025-07-24 17:00:00,VIC1,84.9557786291846,8630.432881659797,2025-07-24 17:00:00+10:00,2025-07-24 17:00:00+10:00,2025-07-24 17:00:00
2025-07-24 17:30:00,VIC1,82.00631172379444,8593.161846399522,2025-07-24 17:30:00+10:00,2025-07-24 17:30:00+10:00,2025-07-24 17:30:00
2025-07-24 18:00:00,VIC1,74.59352857844556,6834.03108474387,2025-07-24 18:00:00+10:00,2025-07-24 18:00:00+10:00,2025-07-24 18:00:00
2025-07-24 18:30:00,VIC1,76.4980856377278,7607.988487324412,2025-07-24 18:30:00+10:00,2025-07-24 18:30:00+10:00,2025-07-24 18:30:00
2025-07-24 19:00:00,VIC1,91.55134141023828,8066.363431221443,2025-07-24 19:00:00+10:00,2025-07-24 19:00:00+10:00,2025-07-24 19:00:00
2025-07-24 19:30:00,VIC1,95.09702490453904,6363.041408834393,2025-07-24 19:30:00+10:00,2025-07-24 19:30:00+10:00,2025-07-24 19:30:00
2025-07-24 20:00:00,VIC1,77.48560445392773,8849.147775860987,2025-07-24 20:00:00+10:00,2025-07-24 20:00:00+10:00,2025-07-24 20:00:00
2025-07-24 20:30:00,VIC1,83.86138091948783,8916.28450122666,2025-07-24 20:30:00+10:00,2025-07-24 20:30:00+10:00,2025-07-24 20:30:00
2025-07-24 21:00:00,VIC1,85.90547083347865,8053.445406945796,2025-07-24 21:00:00+10:00,2025-07-24 21:00:00+10:00,2025-07-24 21:00:00
2025-07-24 21:30:00,VIC1,91.25626605778288,9801.14049870517,2025-07-24 21:30:00+10:00,2025-07-24 21:30:00+10:00,2025-07-24 21:30:00
2025-07-24 22:00:00,VIC1,39.686579240528864,5928.384069202965,2025-07-24 22:00:00+10:00,2025-07-24 22:00:00+10:00,2025-07-24 22:00:00
2025-07-24 22:30:00,VIC1,56.733471749975664,5391.0844026022405,2025-07-24 22:30:00+10:00,2025-07-24 22:30:00+10:00,2025-07-24 22:30:00
2025-07-24 23:00:00,VIC1,51.787956471261026,6196.391656354723,2025-07-24 23:00:00+10:00,2025-07-24 23:00:00+10:00,2025-07-24 23:00:00
2025-07-24 23:30:00,VIC1,45.81982201847179,4420.996307049321,2025-07-24 23:30:00+10:00,2025-07-24 23:30:00+10:00,2025-07-24 23:30:00
2025-07-25 00:00:00,VIC1,62.42898722892828,5965.543230930274,2025-07-25 00:00:00+10:00,2025-07-25 00:00:00+10:00,2025-07-25 00:00:00
2025-07-25 00:30:00,VIC1,56.90822639124462,5605.702384150839,2025-07-25 00:30:00+10:00,2025-07-25 00:30:00+10:00,2025-07-25 00:30:00
2025-07-25 01:00:00,VIC1,34.62190247848219,4632.085617304933,2025-07-25 01:00:00+10:00,2025-07-25 01:00:00+10:00,2025-07-25 01:00:00
2025-07-25 01:30:00,VIC1,64.38616859130708,6039.4471556632025,2025-07-25 01:30:00+10:00,2025-07-25 01:30:00+10:00,2025-07-25 01:30:00
2025-07-25 02:00:00,VIC1,44.97543308885011,6318.7117712395,2025-07-25 02:00:00+10:00,2025-07-25 02:00:00+10:00,2025-07-25 02:00:00
2025-07-25 02:30:00,VIC1,38.92072212814816,6607.91274879779,2025-07-25 02:30:00+10:00,2025-07-25 02:30:00+10:00,2025-07-25 02:30:00
2025-07-25 03:00:00,VIC1,44.608276165618435,6920.164164087803,2025-07-25 03:00:00+10:00,2025-07-25 03:00:00+10:00,2025-07-25 03:00:00
2025-07-25 03:30:00,VIC1,51.71727655133218,7344.134557327613,2025-07-25 03:30:00+10:00,2025-07-25 03:30:00+10:00,2025-07-25 03:30:00
2025-07-25 04:00:00,VIC1,77.52886456475717,7365.501748456879,2025-07-25 04:00:00+10:00,2025-07-25 04:00:00+10:00,2025-07-25 04:00:00
2025-07-25 04:30:00,VIC1,46.700518689704154,5983.2742788958285,2025-07-25 04:30:00+10:00,2025-07-25 04:30:00+10:00,2025-07-25 04:30:00
2025-07-25 05:00:00,VIC1,27.25759698387327,5508.099692210966,2025-07-25 05:00:00+10:00,2025-07-25 05:00:00+10:00,2025-07-25 05:00:00
2025-07-25 05:30:00,VIC1,43.13977870911285,6934.252733309136,2025-07-25 05:30:00+10:00,2025-07-25 05:30:00+10:00,2025-07-25 05:30:00
2025-07-25 06:00:00,VIC1,51.375973263622015,6754.902084794635,2025-07-25 06:00:00+10:00,2025-07-25 06:00:00+10:00,2025-07-25 06:00:00
2025-07-25 06:30:00,VIC1,36.905037516934115,6882.456019490174,2025-07-25 06:30:00+10:00,2025-07-25 06:30:00+10:00,2025-07-25 06:30:00
2025-07-25 07:00:00,VIC1,62.90401412629831,9905.867766985832,2025-07-25 07:00:00+10:00,2025-07-25 07:00:00+10:00,2025-07-25 07:00:00
2025-07-25 07:30:00,VIC1,84.91464222250143,8530.82237491431,2025-07-25 07:30:00+10:00,2025-07-25 07:30:00+10:00,2025-07-25 07:30:00
2025-07-25 08:00:00,VIC1,130.48563141156512,8843.315621819562,2025-07-25 08:00:00+10:00,2025-07-25 08:00:00+10:00,2025-07-25 08:00:00
2025-07-25 08:30:00,VIC1,93.38165645690164,10155.790386304025,2025-07-25 08:30:00+10:00,2025-07-25 08:30:00+10:00,2025-07-25 08:30:00
2025-07-25 09:00:00,VIC1,88.87760383315906,8564.692758648413,2025-07-25 09:00:00+10:00,2025-07-25 09:00:00+10:00,2025-07-25 09:00:00
2025-07-25 09:30:00,VIC1,84.05284120053894,8731.053316443436,2025-07-25 09:30:00+10:00,2025-07-25 09:30:00+10:00,2025-07-25 09:30:00
2025-07-25 10:00:00,VIC1,92.6984514003272,7428.367237473269,2025-07-25 10:00:00+10:00,2025-07-25 10:00:00+10:00,2025-07-25 10:00:00
2025-07-25 10:30:00,VIC1,90.89287708456624,8930.662428929816,2025-07-25 10:30:00+10:00,2025-07-25 10:30:00+10:00,2025-07-25 10:30:00
2025-07-25 11:00:00,VIC1,37.26425908931718,5334.036924544526,2025-07-25 11:00:00+10:00,2025-07-25 11:00:00+10:00,2025-07-25 11:00:00
2025-07-25 11:30:00,VIC1,49.520111688741785,6860.474792839972,2025-07-25 11:30:00+10:00,2025-07-25 11:30:00+10:00,2025-07-25 11:30:00
2025-07-25 12:00:00,VIC1,56.72872229777342,6003.163312950859,2025-07-25 12:00:00+10:00,2025-07-25 12:00:00+10:00,2025-07-25 12:00:00
2025-07-25 12:30:00,VIC1,63.8866328965698,6022.279620492758,2025-07-25 12:30:00+10:00,2025-07-25 12:30:00+10:00,2025-07-25 12:30:00
2025-07-25 13:00:00,VIC1,38.816866714144766,6479.163909425347,2025-07-25 13:00:00+10:00,2025-07-25 13:00:00+10:00,2025-07-25 13:00:00
2025-07-25 13:30:00,VIC1,45.87754121020497,7354.207363074791,2025-07-25 13:30:00+10:00,2025-07-25 13:30:00+10:00,2025-07-25 13:30:00
2025-07-25 14:00:00,VIC1,69.43307439968451,6455.991719068367,2025-07-25 14:00:00+10:00,2025-07-25 14:00:00+10:00,2025-07-25 14:00:00
2025-07-25 14:30:00,VIC1,52.67108692432032,6126.488626353275,2025-07-25 14:30:00+10:00,2025-07-25 14:30:00+10:00,2025-07-25 14:30:00
2025-07-25 15:00:00,VIC1,41.16995182287966,6808.290069959866,2025-07-25 15:00:00+10:00,2025-07-25 15:00:00+10:00,2025-07-25 15:00:00
2025-07-25 15:30:00,VIC1,36.21419227052875,4339.548669671277,2025-07-25 15:30:00+10:00,2025-07-25 15:30:00+10:00,2025-07-25 15:30:00
2025-07-25 16:00:00,VIC1,68.01765209829225,6590.625918512361,2025-07-25 16:00:00+10:00,2025-07-25 16:00:00+10:00,2025-07-25 16:00:00
2025-07-25 16:30:00,VIC1,32.32519886689344,5157.898584269216,2025-07-25 16:30:00+10:00,2025-07-25 16:30:00+10:00,2025-07-25 16:30:00
2025-07-25 17:00:00,VIC1,100.97498687117536,7979.250320216974,2025-07-25 17:00:00+10:00,2025-07-25 17:00:00+10:00,2025-07-25 17:00:00
2025-07-25 17:30:00,VIC1,96.2815514145323,5869.035635710563,2025-07-25 17:30:00+10:00,2025-07-25 17:30:00+10:00,2025-07-25 17:30:00
2025-07-25 18:00:00,VIC1,76.45936523420619,8444.189056029942,2025-07-25 18:00:00+10:00,2025-07-25 18:00:00+10:00,2025-07-25 18:00:00
2025-07-25 18:30:00,VIC1,98.29693916188567,7942.073567039279,2025-07-25 18:30:00+10:00,2025-07-25 18:30:00+10:00,2025-07-25 18:30:00
2025-07-25 19:00:00,VIC1,101.54235241999882,8243.487296751926,2025-07-25 19:00:00+10:00,2025-07-25 19:00:00+10:00,2025-07-25 19:00:00
2025-07-25 19:30:00,VIC1,105.29567909804749,7841.363006485729,2025-07-25 19:30:00+10:00,2025-07-25 19:30:00+10:00,2025-07-25 19:30:00
2025-07-25 20:00:00,VIC1,81.45311954445305,9234.424872362782,2025-07-25 20:00:00+10:00,2025-07-25 20:00:00+10:00,2025-07-25 20:00:00
2025-07-25 20:30:00,VIC1,93.70940491631204,10742.488688987649,2025-07-25 20:30:00+10:00,2025-07-25 20:30:00+10:00,2025-07-25 20:30:00
2025-07-25 21:00:00,VIC1,94.47944671615753,8205.93867639907,2025-07-25 21:00:00+10:00,2025-07-25 21:00:00+10:00,2025-07-25 21:00:00
2025-07-25 21:30:00,VIC1,52.22972230402666,9492.049135615343,2025-07-25 21:30:00+10:00,2025-07-25 21:30:00+10:00,2025-07-25 21:30:00
2025-07-25 22:00:00,VIC1,41.70400841815333,5972.037164882399,2025-07-25 22:00:00+10:00,2025-07-25 22:00:00+10:00,2025-07-25 22:00:00
2025-07-25 22:30:00,VIC1,56.3862011236491,4937.2199881698,2025-07-25 22:30:00+10:00,2025-07-25 22:30:00+10:00,2025-07-25 22:30:00
2025-07-25 23:00:00,VIC1,40.62451752292943,6481.572045875697,2025-07-25 23:00:00+10:00,2025-07-25 23:00:00+10:00,2025-07-25 23:00:00
2025-07-25 23:30:00,VIC1,27.02088717784045,6294.352911860902,2025-07-25 23:30:00+10:00,2025-07-25 23:30:00+10:00,2025-07-25 23:30:00
2025-07-26 00:00:00,VIC1,50.29661876797309,7142.634736211437,2025-07-26 00:00:00+10:00,2025-07-26 00:00:00+10:00,2025-07-26 00:00:00
2025-07-26 00:30:00,VIC1,53.74015246279058,6543.739508540947,2025-07-26 00:30:00+10:00,2025-07-26 00:30:00+10:00,2025-07-26 00:30:00
2025-07-26 01:00:00,VIC1,55.15667110895512,5531.663140912829,2025-07-26 01:00:00+10:00,2025-07-26 01:00:00+10:00,2025-07-26 01:00:00
2025-07-26 01:30:00,VIC1,54.073355940673885,7495.7416600394945,2025-07-26 01:30:00+10:00,2025-07-26 01:30:00+10:00,2025-07-26 01:30:00
2025-07-26 02:00:00,VIC1,50.60823945295697,5445.014834488241,2025-07-26 02:00:00+10:00,2025-07-26 02:00:00+10:00,2025-07-26 02:00:00
2025-07-26 02:30:00,VIC1,31.20808795697845,5111.968251123985,2025-07-26 02:30:00+10:00,2025-07-26 02:30:00+10:00,2025-07-26 02:30:00
2025-07-26 03:00:00,VIC1,80.17704590184835,6212.7401073467645,2025-07-26 03:00:00+10:00,2025-07-26 03:00:00+10:00,2025-07-26 03:00:00
2025-07-26 03:30:00,VIC1,37.08001018554859,3950.8980941452674,2025-07-26 03:30:00+10:00,2025-07-26 03:30:00+10:00,2025-07-26 03:30:00
2025-07-26 04:00:00,VIC1,36.03953758451418,5752.069324655901,2025-07-26 04:00:00+10:00,2025-07-26 04:00:00+10:00,2025-07-26 04:00:00
2025-07-26 04:30:00,VIC1,43.56285571478407,5090.9204859328165,2025-07-26 04:30:00+10:00,2025-07-26 04:30:00+10:00,2025-07-26 04:30:00
2025-07-26 05:00:00,VIC1,48.60834884337249,7360.967831757552,2025-07-26 05:00:00+10:00,2025-07-26 05:00:00+10:00,2025-07-26 05:00:00
2025-07-26 05:30:00,VIC1,56.99495079200576,5909.627136273117,2025-07-26 05:30:00+10:00,2025-07-26 05:30:00+10:00,2025-07-26 05:30:00
2025-07-26 06:00:00,VIC1,36.52641970114447,5090.012590706204,2025-07-26 06:00:00+10:00,2025-07-26 06:00:00+10:00,2025-07-26 06:00:00
2025-07-26 06:30:00,VIC1,47.915189169394814,6463.034208382516,2025-07-26 06:30:00+10:00,2025-07-26 06:30:00+10:00,2025-07-26 06:30:00
2025-07-26 07:00:00,VIC1,92.2651595378614,9342.657738294884,2025-07-26 07:00:00+10:00,2025-07-26 07:00:00+10:00,2025-07-26 07:00:00
2025-07-26 07:30:00,VIC1,103.54729035188431,7870.8348902433,2025-07-26 07:30:00+10:00,2025-07-26 07:30:00+10:00,2025-07-26 07:30:00
2025-07-26 08:00:00,VIC1,90.64775327842663,9301.02698067782,2025-07-26 08:00:00+10:00,2025-07-26 08:00:00+10:00,2025-07-26 08:00:00
2025-07-26 08:30:00,VIC1,78.7447913009189,9346.897273236094,2025-07-26 08:30:00+10:00,2025-07-26 08:30:00+10:00,2025-07-26 08:30:00
2025-07-26 09:00:00,VIC1,100.58559730610476,7936.249776187286,2025-07-26 09:00:00+10:00,2025-07-26 09:00:00+10:00,2025-07-26 09:00:00
2025-07-26 09:30:00,VIC1,87.40598387190866,9475.189577964426,2025-07-26 09:30:00+10:00,2025-07-26 09:30:00+10:00,2025-07-26 09:30:00
2025-07-26 10:00:00,VIC1,92.06604108491352,8235.410186964506,2025-07-26 10:00:00+10:00,2025-07-26 10:00:00+10:00,2025-07-26 10:00:00
2025-07-26 10:30:00,VIC1,98.66879034949032,9976.989272121618,2025-07-26 10:30:00+10:00,2025-07-26 10:30:00+10:00,2025-07-26 10:30:00
2025-07-26 11:00:00,VIC1,38.68890516003527,6111.181406730513,2025-07-26 11:00:00+10:00,2025-07-26 11:00:00+10:00,2025-07-26 11:00:00
2025-07-26 11:30:00,VIC1,65.14409698538331,6230.316074183501,2025-07-26 11:30:00+10:00,2025-07-26 11:30:00+10:00,2025-07-26 11:30:00
2025-07-26 12:00:00,VIC1,55.99763477287985,6361.743250999072,2025-07-26 12:00:00+10:00,2025-07-26 12:00:00+10:00,2025-07-26 12:00:00
2025-07-26 12:30:00,VIC1,60.22802064736086,4152.24292651601,2025-07-26 12:30:00+10:00,2025-07-26 12:30:00+10:00,2025-07-26 12:30:00
2025-07-26 13:00:00,VIC1,62.32387913325371,5559.79698481396,2025-07-26 13:00:00+10:00,2025-07-26 13:00:00+10:00,2025-07-26 13:00:00
2025-07-26 13:30:00,VIC1,48.17586335212574,6366.864155521389,2025-07-26 13:30:00+10:00,2025-07-26 13:30:00+10:00,2025-07-26 13:30:00
2025-07-26 14:00:00,VIC1,62.13375584996101,5153.2071203454625,2025-07-26 14:00:00+10:00,2025-07-26 14:00:00+10:00,2025-07-26 14:00:00
2025-07-26 14:30:00,VIC1,34.59410511228619,6334.9870947177,2025-07-26 14:30:00+10:00,2025-07-26 14:30:00+10:00,2025-07-26 14:30:00
2025-07-26 15:00:00,VIC1,54.43240404694968,5311.896126338084,2025-07-26 15:00:00+10:00,2025-07-26 15:00:00+10:00,2025-07-26 15:00:00
2025-07-26 15:30:00,VIC1,38.333552794395096,6239.713876692027,2025-07-26 15:30:00+10:00,2025-07-26 15:30:00+10:00,2025-07-26 15:30:00
2025-07-26 16:00:00,VIC1,33.642176827431996,7014.142119778393,2025-07-26 16:00:00+10:00,2025-07-26 16:00:00+10:00,2025-07-26 16:00:00
2025-07-26 16:30:00,VIC1,36.19453788542832,4010.940109562779,2025-07-26 16:30:00+10:00,2025-07-26 16:30:00+10:00,2025-07-26 16:30:00
2025-07-26 17:00:00,VIC1,109.81404733952418,8170.951239937051,2025-07-26 17:00:00+10:00,2025-07-26 17:00:00+10:00,2025-07-26 17:00:00
2025-07-26 17:30:00,VIC1,76.95318662736298,8280.673992385267,2025-07-26 17:30:00+10:00,2025-07-26 17:30:00+10:00,2025-07-26 17:30:00
2025-07-26 18:00:00,VIC1,95.53923985366728,7314.48971503903,2025-07-26 18:00:00+10:00,2025-07-26 18:00:00+10:00,2025-07-26 18:00:00
2025-07-26 18:30:00,VIC1,97.86123005249516,9053.901120770888,2025-07-26 18:30:00+10:00,2025-07-26 18:30:00+10:00,2025-07-26 18:30:00
2025-07-26 19:00:00,VIC1,105.95373237583652,8029.368195965645,2025-07-26 19:00:00+10:00,2025-07-26 19:00:00+10:00,2025-07-26 19:00:00
2025-07-26 19:30:00,VIC1,76.63342576127278,7897.186585167239,2025-07-26 19:30:00+10:00,2025-07-26 19:30:00+10:00,2025-07-26 19:30:00
2025-07-26 20:00:00,VIC1,96.45321070248173,6996.732348994172,2025-07-26 20:00:00+10:00,2025-07-26 20:00:00+10:00,2025-07-26 20:00:00
2025-07-26 20:30:00,VIC1,76.08518550315942,7910.142018674256,2025-07-26 20:30:00+10:00,2025-07-26 20:30:00+10:00,2025-07-26 20:30:00
2025-07-26 21:00:00,VIC1,72.05066230032865,9615.571761762214,2025-07-26 21:00:00+10:00,2025-07-26 21:00:00+10:00,2025-07-26 21:00:00
2025-07-26 21:30:00,VIC1,63.085088848058575,9187.82238551987,2025-07-26 21:30:00+10:00,2025-07-26 21:30:00+10:00,2025-07-26 21:30:00
2025-07-26 22:00:00,VIC1,60.58161650980673,7085.468998172528,2025-07-26 22:00:00+10:00,2025-07-26 22:00:00+10:00,2025-07-26 22:00:00
2025-07-26 22:30:00,VIC1,59.28039361394562,5354.696693999477,2025-07-26 22:30:00+10:00,2025-07-26 22:30:00+10:00,2025-07-26 22:30:00
2025-07-26 23:00:00,VIC1,50.61142067258402,7909.803607224611,2025-07-26 23:00:00+10:00,2025-07-26 23:00:00+10:00,2025-07-26 23:00:00
2025-07-26 23:30:00,VIC1,41.008462714210054,8137.035799714263,2025-07-26 23:30:00+10:00,2025-07-26 23:30:00+10:00,2025-07-26 23:30:00
2025-07-27 00:00:00,VIC1,53.68633407835986,5300.468551536035,2025-07-27 00:00:00+10:00,2025-07-27 00:00:00+10:00,2025-07-27 00:00:00
2025-07-27 00:30:00,VIC1,71.43300998713569,5746.841725394257,2025-07-27 00:30:00+10:00,2025-07-27 00:30:00+10:00,2025-07-27 00:30:00
2025-07-27 01:00:00,VIC1,66.47250680246678,6708.721755245543,2025-07-27 01:00:00+10:00,2025-07-27 01:00:00+10:00,2025-07-27 01:00:00
2025-07-27 01:30:00,VIC1,46.052611171851865,4879.058671788088,2025-07-27 01:30:00+10:00,2025-07-27 01:30:00+10:00,2025-07-27 01:30:00
2025-07-27 02:00:00,VIC1,73.05189859060637,6265.921906972658,2025-07-27 02:00:00+10:00,2025-07-27 02:00:00+10:00,2025-07-27 02:00:00
2025-07-27 02:30:00,VIC1,43.27502598129088,5395.293417661887,2025-07-27 02:30:00+10:00,2025-07-27 02:30:00+10:00,2025-07-27 02:30:00
2025-07-27 03:00:00,VIC1,52.53649032618962,5086.984327601072,2025-07-27 03:00:00+10:00,2025-07-27 03:00:00+10:00,2025-07-27 03:00:00
2025-07-27 03:30:00,VIC1,51.96890259713068,6617.257837950455,2025-07-27 03:30:00+10:00,2025-07-27 03:30:00+10:00,2025-07-27 03:30:00
2025-07-27 04:00:00,VIC1,36.69417822329072,6465.091519458921,2025-07-27 04:00:00+10:00,2025-07-27 04:00:00+10:00,2025-07-27 04:00:00
2025-07-27 04:30:00,VIC1,60.62519193734607,5615.354700818388,2025-07-27 04:30:00+10:00,2025-07-27 04:30:00+10:00,2025-07-27 04:30:00
2025-07-27 05:00:00,VIC1,52.996270998596934,6420.395098739563,2025-07-27 05:00:00+10:00,2025-07-27 05:00:00+10:00,2025-07-27 05:00:00
2025-07-27 05:30:00,VIC1,46.59739140130244,4929.630239659303,2025-07-27 05:30:00+10:00,2025-07-27 05:30:00+10:00,2025-07-27 05:30:00
2025-07-27 06:00:00,VIC1,51.76679595116968,6474.370956989444,2025-07-27 06:00:00+10:00,2025-07-27 06:00:00+10:00,2025-07-27 06:00:00
2025-07-27 06:30:00,VIC1,43.14890963672971,4767.965255615911,2025-07-27 06:30:00+10:00,2025-07-27 06:30:00+10:00,2025-07-27 06:30:00
2025-07-27 07:00:00,VIC1,97.71659411354752,7113.258209890031,2025-07-27 07:00:00+10:00,2025-07-27 07:00:00+10:00,2025-07-27 07:00:00
2025-07-27 07:30:00,VIC1,76.38036797526298,6800.87400283919,2025-07-27 07:30:00+10:00,2025-07-27 07:30:00+10:00,2025-07-27 07:30:00
2025-07-27 08:00:00,VIC1,76.68585531406764,8329.698699529517,2025-07-27 08:00:00+10:00,2025-07-27 08:00:00+10:00,2025-07-27 08:00:00
2025-07-27 08:30:00,VIC1,86.88246381793786,9142.969201079686,2025-07-27 08:30:00+10:00,2025-07-27 08:30:00+10:00,2025-07-27 08:30:00
2025-07-27 09:00:00,VIC1,73.65434150452764,7447.31822257497,2025-07-27 09:00:00+10:00,2025-07-27 09:00:00+10:00,2025-07-27 09:00:00
2025-07-27 09:30:00,VIC1,75.51758095842928,7910.047512992441,2025-07-27 09:30:00+10:00,2025-07-27 09:30:00+10:00,2025-07-27 09:30:00
2025-07-27 10:00:00,VIC1,102.48625129602856,6381.019327238548,2025-07-27 10:00:00+10:00,2025-07-27 10:00:00+10:00,2025-07-27 10:00:00
2025-07-27 10:30:00,VIC1,116.31898002749254,7425.938978743052,2025-07-27 10:30:00+10:00,2025-07-27 10:30:00+10:00,2025-07-27 10:30:00
2025-07-27 11:00:00,VIC1,44.09409533442193,5318.993737843366,2025-07-27 11:00:00+10:00,2025-07-27 11:00:00+10:00,2025-07-27 11:00:00
2025-07-27 11:30:00,VIC1,47.26723098864008,8216.713165906387,2025-07-27 11:30:00+10:00,2025-07-27 11:30:00+10:00,2025-07-27 11:30:00
2025-07-27 12:00:00,VIC1,37.43264243993872,6900.250185512231,2025-07-27 12:00:00+10:00,2025-07-27 12:00:00+10:00,2025-07-27 12:00:00
2025-07-27 12:30:00,VIC1,53.864817069727664,4572.6062915397015,2025-07-27 12:30:00+10:00,2025-07-27 12:30:00+10:00,2025-07-27 12:30:00
2025-07-27 13:00:00,VIC1,61.73996042469148,4605.904099618222,2025-07-27 13:00:00+10:00,2025-07-27 13:00:00+10:00,2025-07-27 13:00:00
2025-07-27 13:30:00,VIC1,48.1317129128277,5742.483201304479,2025-07-27 13:30:00+10:00,2025-07-27 13:30:00+10:00,2025-07-27 13:30:00
2025-07-27 14:00:00,VIC1,32.44308515092304,5251.618971550353,2025-07-27 14:00:00+10:00,2025-07-27 14:00:00+10:00,2025-07-27 14:00:00
2025-07-27 14:30:00,VIC1,32.28710754474572,7847.030880035383,2025-07-27 14:30:00+10:00,2025-07-27 14:30:00+10:00,2025-07-27 14:30:00
2025-07-27 15:00:00,VIC1,47.54989178399751,6341.869094059592,2025-07-27 15:00:00+10:00,2025-07-27 15:00:00+10:00,2025-07-27 15:00:00
2025-07-27 15:30:00,VIC1,72.53568602658305,6385.173284853682,2025-07-27 15:30:00+10:00,2025-07-27 15:30:00+10:00,2025-07-27 15:30:00
2025-07-27 16:00:00,VIC1,36.79556580011279,5031.656472250424,2025-07-27 16:00:00+10:00,2025-07-27 16:00:00+10:00,2025-07-27 16:00:00
2025-07-27 16:30:00,VIC1,46.50934669878061,4961.93626327637,2025-07-27 16:30:00+10:00,2025-07-27 16:30:00+10:00,2025-07-27 16:30:00
2025-07-27 17:00:00,VIC1,69.85835364228116,8740.16962667524,2025-07-27 17:00:00+10:00,2025-07-27 17:00:00+10:00,2025-07-27 17:00:00
2025-07-27 17:30:00,VIC1,103.779421015894,5684.340830124455,2025-07-27 17:30:00+10:00,2025-07-27 17:30:00+10:00,2025-07-27 17:30:00
2025-07-27 18:00:00,VIC1,81.27312476557312,8377.88996290808,2025-07-27 18:00:00+10:00,2025-07-27 18:00:00+10:00,2025-07-27 18:00:00
2025-07-27 18:30:00,VIC1,79.38930739392384,9769.23112646721,2025-07-27 18:30:00+10:00,2025-07-27 18:30:00+10:00,2025-07-27 18:30:00
2025-07-27 19:00:00,VIC1,117.85110626964727,7441.776730323712,2025-07-27 19:00:00+10:00,2025-07-27 19:00:00+10:00,2025-07-27 19:00:00
2025-07-27 19:30:00,VIC1,88.33229634722781,8372.724045856436,2025-07-27 19:30:00+10:00,2025-07-27 19:30:00+10:00,2025-07-27 19:30:00
2025-07-27 20:00:00,VIC1,97.91645785538772,7262.7295631747875,2025-07-27 20:00:00+10:00,2025-07-27 20:00:00+10:00,2025-07-27 20:00:00
2025-07-27 20:30:00,VIC1,77.56038141459717,8155.34952386169,2025-07-27 20:30:00+10:00,2025-07-27 20:30:00+10:00,2025-07-27 20:30:00
2025-07-27 21:00:00,VIC1,76.81131548526456,9817.799935644847,2025-07-27 21:00:00+10:00,2025-07-27 21:00:00+10:00,2025-07-27 21:00:00
2025-07-27 21:30:00,VIC1,83.01590073520609,8483.686221991973,2025-07-27 21:30:00+10:00,2025-07-27 21:30:00+10:00,2025-07-27 21:30:00
2025-07-27 22:00:00,VIC1,60.415879864585065,6658.25371797111,2025-07-27 22:00:00+10:00,2025-07-27 22:00:00+10:00,2025-07-27 22:00:00
2025-07-27 22:30:00,VIC1,43.52887085359155,7162.402522363971,2025-07-27 22:30:00+10:00,2025-07-27 22:30:00+10:00,2025-07-27 22:30:00
2025-07-27 23:00:00,VIC1,48.687053060568545,5663.430162838178,2025-07-27 23:00:00+10:00,2025-07-27 23:00:00+10:00,2025-07-27 23:00:00
2025-07-27 23:30:00,VIC1,45.56010377339375,4631.6735730953715,2025-07-27 23:30:00+10:00,2025-07-27 23:30:00+10:00,2025-07-27 23:30:00
2025-07-28 00:00:00,VIC1,43.30087758831419,4161.426310284954,2025-07-28 00:00:00+10:00,2025-07-28 00:00:00+10:00,2025-07-28 00:00:00
2025-07-28 00:30:00,VIC1,53.490473281862634,5005.014418550292,2025-07-28 00:30:00+10:00,2025-07-28 00:30:00+10:00,2025-07-28 00:30:00
2025-07-28 01:00:00,VIC1,46.2602923247656,5226.2813451571865,2025-07-28 01:00:00+10:00,2025-07-28 01:00:00+10:00,2025-07-28 01:00:00
2025-07-28 01:30:00,VIC1,45.91168353123355,4529.794828250783,2025-07-28 01:30:00+10:00,2025-07-28 01:30:00+10:00,2025-07-28 01:30:00
2025-07-28 02:00:00,VIC1,46.511110730452536,6719.174746321003,2025-07-28 02:00:00+10:00,2025-07-28 02:00:00+10:00,2025-07-28 02:00:00
